@relation engine_fault_detection_dataset

@attribute Vibration_Amplitude numeric
@attribute RMS_Vibration numeric
@attribute Vibration_Frequency numeric
@attribute Surface_Temperature numeric
@attribute Exhaust_Temperature numeric
@attribute Acoustic_dB numeric
@attribute Acoustic_Frequency numeric
@attribute Intake_Pressure numeric
@attribute Exhaust_Pressure numeric
@attribute Frequency_Band_Energy numeric
@attribute Amplitude_Mean numeric
@attribute Engine_Condition numeric

@data
4.633497,0.095749,1041.648491,117.551815,378.496545,117.747438,1872.835465,111.112641,80.472759,0.810008,0.354018,1
2.342564,1.596902,1023.390457,94.876679,337.09405,62.082966,1376.255756,112.11877,93.523672,0.728939,0.181738,1
6.178306,0.913332,1513.95688,135.247282,544.238871,62.143363,995.316642,96.390756,107.225761,0.648564,0.127275,0
2.603295,2.965743,394.56029,129.463419,517.961285,117.600775,4735.459715,109.456666,100.880183,0.878246,0.211118,2
5.818554,1.308549,1894.016202,93.820727,597.141833,102.015936,4715.986335,90.954821,101.11975,0.381168,0.236972,0
3.656167,1.332042,698.833312,38.213723,411.564693,71.321384,475.109152,93.085588,84.694114,0.290131,0.143647,0
8.253167,2.467274,614.492717,97.919562,430.158837,81.832488,1240.560062,106.05032,97.46167,0.468806,0.153934,0
8.224892,3.280811,1376.653585,72.630839,578.658339,90.465184,3265.984678,111.114709,109.008469,0.106722,0.357814,1
4.825769,0.650458,1614.922925,94.813553,359.836886,102.158264,3385.080826,117.431018,86.346435,0.556558,0.111595,0
3.573109,0.918782,769.374094,107.655655,422.273074,110.521594,2146.591545,103.132574,89.81543,0.428709,0.386051,0
3.689342,1.273515,1498.75701,107.380629,351.634198,64.959384,2885.698303,93.598592,91.658669,0.218738,0.136088,0
8.076574,4.870054,1769.797193,110.822885,418.344282,99.394447,3542.889858,117.869299,90.796634,0.887937,0.209153,1
3.348977,2.015905,1538.271257,111.512235,232.306573,88.602685,4757.4951,103.123131,98.811491,0.274973,0.145026,1
2.169688,3.015001,87.709041,43.11377,513.517637,95.857337,3653.036066,104.924193,87.037206,0.735368,0.412585,0
0.938415,1.245637,1658.190445,53.00548,594.111979,90.511896,640.326092,115.632885,95.170686,0.735151,0.203128,2
4.720262,2.477775,1553.472298,105.664921,226.296161,87.041583,3617.448409,107.573391,92.007174,0.138331,0.489481,1
4.873108,0.41689,1345.194672,78.980687,520.415892,72.330768,431.85901,99.043508,99.334417,0.484877,0.304368,1
8.424996,0.221974,1524.84439,121.542197,296.69392,88.340155,2562.285461,106.223413,87.258227,0.528738,0.018164,0
2.290263,2.370231,1959.262284,44.989114,279.018821,71.379308,2681.786681,108.745833,96.593743,0.83577,0.409419,1
3.871814,2.023363,873.603518,52.982759,477.348159,62.676689,3913.497058,116.693997,102.210985,0.661998,0.347733,1
8.103217,0.727558,153.102005,97.015757,217.652899,82.429469,156.637382,97.045034,100.78865,0.156991,0.135498,1
8.253874,3.453627,932.56214,90.089762,385.295739,61.497344,4386.285129,106.781371,105.028386,0.503893,0.141569,0
3.90765,4.964872,111.938638,61.967658,200.577786,93.752698,3353.035176,117.614971,108.684816,0.370769,0.251192,0
4.645328,2.008452,602.615808,79.001189,421.757611,64.343547,252.835165,91.364184,105.619065,0.253853,0.336544,0
3.10253,3.141565,1182.021988,34.197753,384.832667,86.253219,884.148352,95.837034,108.146158,0.348439,0.450851,0
9.332293,4.816731,633.053328,34.444573,566.193043,118.80857,293.635897,100.389447,80.525274,0.8562,0.09149,1
1.274573,4.166098,1377.082587,41.39124,488.108761,60.592891,3853.104042,110.354052,98.867944,0.657998,0.09199,1
9.344119,2.344584,1647.532929,99.215094,250.402469,82.011274,937.434953,115.255418,88.03177,0.491881,0.351609,1
6.870278,3.700573,852.469575,133.64597,341.815984,100.395771,323.43992,95.975125,104.26986,0.748439,0.165746,0
5.362564,0.684268,1802.273144,61.226795,572.631908,69.535014,776.139886,97.401134,104.571139,0.9714,0.121273,0
0.423325,2.584914,178.081084,34.07278,490.133659,93.644018,2841.829319,114.698563,81.433061,0.934449,0.346859,1
4.808402,1.431348,1683.424065,115.035252,437.710046,75.491422,2527.883974,94.450305,97.866657,0.18717,0.039637,0
4.136706,0.84776,1660.574828,132.642269,423.628636,73.366121,1306.66103,97.835308,105.526464,0.399051,0.270369,1
1.696066,2.16009,657.547915,46.580734,359.239387,113.699013,4720.382876,111.980808,97.622401,0.381815,0.323896,1
6.598455,0.698522,611.456071,76.289724,434.080585,72.196829,4288.563442,94.984764,92.766202,0.598462,0.198506,0
9.714394,3.509976,624.088063,49.048421,508.665766,82.593103,1640.858604,114.841006,82.303397,0.181372,0.071594,0
5.665669,2.308388,1626.55955,42.762892,251.015071,70.17585,2425.402467,104.715498,101.908149,0.929547,0.177861,0
7.176057,2.679166,1666.673905,107.780225,587.932256,77.033264,2632.433642,103.427162,82.239239,0.804275,0.221308,0
0.777659,0.774561,672.850468,146.104377,295.745948,77.586401,3805.261297,94.057656,97.937432,0.210491,0.08894,0
4.234903,0.74187,1193.328888,111.379875,379.097073,79.606381,2196.938119,110.389749,107.528807,0.328842,0.249327,0
1.251949,2.937906,295.087794,148.17776,209.08625,98.464016,2777.70675,116.520031,92.57331,0.228757,0.176021,0
6.166679,4.925798,948.181902,82.127433,420.138369,104.555565,2121.571265,110.763237,103.104953,0.52989,0.451007,2
9.390973,0.52644,1997.609845,137.744375,352.746739,90.640183,3837.821975,99.506538,103.994327,0.90111,0.041507,0
6.6516,1.464371,334.501512,54.610107,299.902349,96.628559,2824.076532,110.96396,80.310231,0.680164,0.338278,2
0.86035,4.353823,1896.174027,44.148524,594.209702,108.796125,4156.12499,105.298274,107.448199,0.644974,0.363744,1
3.611195,0.407746,1652.024349,114.302406,371.256457,119.97364,363.305365,115.611913,85.663399,0.167042,0.308382,0
5.551567,4.385634,1944.985009,74.569,365.718545,87.390359,4531.101168,103.789413,88.480953,0.915665,0.265695,2
4.091757,2.645216,375.565946,68.122512,385.241306,116.18607,4115.01318,97.11908,106.12324,0.352681,0.066484,0
8.353076,2.070921,442.766611,110.553669,246.461512,89.422206,4110.673011,93.037687,100.597736,0.910121,0.308008,0
8.165243,1.582919,53.39702,70.018085,357.238444,106.919985,787.513313,98.432003,91.155739,0.508624,0.28765,0
6.157127,1.52073,1454.90959,98.706981,334.561704,94.393383,1391.017087,106.906197,82.636388,0.575902,0.457286,0
3.797234,1.563723,1295.307493,65.934613,386.049784,113.042354,4903.281966,95.101276,91.586981,0.6445,0.437369,0
2.62783,4.429775,372.569568,124.050911,542.648467,86.922192,4756.347793,91.192834,108.989967,0.359659,0.020061,1
1.148156,3.632786,1586.467032,67.486601,277.114158,101.7489,1210.068899,103.465292,83.138481,0.852,0.49245,0
3.613487,3.365129,612.407102,94.199297,443.09573,87.978913,2221.223084,100.422964,105.383952,0.962514,0.287067,0
4.190408,4.003808,287.291227,32.78113,215.054836,111.421644,864.121227,102.611719,89.75904,0.355148,0.458832,0
6.790647,1.322718,856.674077,125.007694,326.717001,119.662121,1386.927042,103.624002,99.636901,0.100126,0.083125,1
6.615782,3.109312,200.1203,104.440533,389.063048,74.5989,1005.169617,112.982114,98.946305,0.573052,0.351221,0
0.794071,2.327328,541.222439,53.068448,229.71166,88.460338,496.591455,118.827806,89.767678,0.633564,0.234607,0
4.013067,3.923086,755.24005,55.844805,417.587174,64.875401,2939.446443,97.868533,81.628792,0.157142,0.075723,0
1.899611,1.580818,1706.691066,61.49915,324.130248,68.459727,1279.849894,118.271966,84.464559,0.705605,0.021133,0
1.652446,3.233734,1589.246508,99.183613,597.124005,115.749011,4961.97822,96.851269,96.975463,0.36286,0.115976,2
8.290291,4.416951,896.653486,95.79796,452.387801,92.616827,2625.65478,112.648353,108.46574,0.9628,0.018193,0
0.514961,2.040645,1454.658614,62.863646,297.670078,83.706961,1859.56217,110.440381,107.773043,0.803273,0.302914,1
4.24991,0.379779,1145.92628,113.287475,241.069298,100.288952,4574.49464,91.566666,83.404184,0.165323,0.159414,0
1.765216,2.604452,694.866873,136.68494,216.287912,93.609677,3141.656268,111.747654,106.256867,0.958932,0.477297,0
8.805369,1.762564,1457.2312,35.221857,236.309306,77.323063,722.686214,117.033681,87.014284,0.304506,0.319964,0
5.614701,3.377516,1373.328326,80.063597,472.023811,73.59687,2539.320237,117.906669,107.296134,0.818495,0.384219,2
2.390668,4.757613,1245.806996,101.222414,541.99691,95.414385,2261.287839,110.555802,102.754812,0.678952,0.222545,0
5.07403,2.453761,1243.551932,100.372224,262.693246,71.295931,3849.147135,113.597641,108.837916,0.58267,0.140926,0
7.341715,2.357642,1372.304345,32.344242,360.853781,68.350326,3499.510591,92.146256,93.251854,0.939397,0.386008,0
9.585368,3.290195,781.400115,55.267928,341.694137,79.103254,1916.877465,94.837579,101.94756,0.645288,0.239166,1
2.282415,0.562313,1740.770114,37.419687,457.807236,111.680464,2400.448673,97.87439,102.058247,0.872851,0.499782,0
8.8732,1.304856,341.369534,98.275809,273.071153,62.209166,2642.061511,105.940151,94.885155,0.844928,0.300347,1
9.349611,4.598948,1770.093217,107.446787,581.327724,109.995975,2170.058564,101.587342,109.235561,0.704958,0.424127,0
9.172563,3.366216,697.718049,49.16906,491.422553,97.25843,627.834733,109.714051,87.30987,0.54133,0.151068,0
6.390602,0.116548,267.562599,69.961334,582.028752,62.422365,4536.684811,103.370664,109.586421,0.18834,0.219165,0
6.335224,1.062896,1208.054257,69.576449,310.947698,96.122335,3395.543957,113.250667,104.363559,0.238595,0.127896,0
4.091785,3.430044,764.453605,128.37628,435.086255,85.561164,2401.629219,111.407642,98.482916,0.579527,0.389954,0
7.548739,3.833776,1634.68946,53.359129,492.907175,110.467656,2890.976035,112.418442,82.267597,0.398986,0.381051,0
5.359811,4.207305,872.955228,95.797695,484.382489,114.431923,1144.501725,114.865464,87.780885,0.287063,0.300413,1
6.806637,1.496275,1343.753801,123.952262,208.53844,77.18959,2699.726031,115.026672,105.238466,0.970378,0.368238,0
4.341733,4.658592,630.350819,129.549383,599.315665,107.050201,3755.536111,113.386571,101.844608,0.87275,0.186686,2
7.341815,2.787087,434.715703,109.987931,571.223989,78.58817,2715.004386,91.977797,108.880776,0.487256,0.440257,1
8.262268,3.497868,788.337081,65.94333,247.900833,77.738127,2455.260326,108.696101,91.903618,0.883981,0.461927,1
1.549719,3.003857,1221.479513,128.765589,417.42671,71.5583,2365.689785,90.593683,106.833618,0.153516,0.335352,1
8.346004,0.657563,1320.754544,119.059923,325.822582,100.709342,3831.951687,112.312771,105.854781,0.189305,0.192755,1
5.448936,4.817418,1164.849197,114.536296,551.557606,75.701129,3791.364381,91.831732,108.98403,0.953235,0.422472,0
8.462192,0.658234,1976.350323,38.080248,479.007852,87.891501,3775.344117,119.49645,88.17351,0.719919,0.490493,1
4.369887,1.311666,1388.358569,35.191786,289.406863,108.727685,1306.23299,108.422346,94.83597,0.78788,0.293707,0
3.852501,4.077458,1864.408863,113.443836,213.544458,107.514771,3127.685343,95.459943,82.428902,0.849601,0.333325,0
9.159101,3.112055,253.507726,143.375376,316.696721,111.326557,3916.645834,104.048385,97.727504,0.147901,0.426816,1
2.586576,4.198838,141.518401,122.846871,215.254909,69.663871,2853.28192,114.800309,101.96967,0.746036,0.339599,1
8.457702,2.602894,635.76951,129.777068,256.524285,95.213566,3916.989007,95.399939,87.14035,0.42112,0.106437,0
4.891804,1.916117,290.446098,95.397874,454.455217,114.890391,4286.576652,106.103264,85.089568,0.836201,0.217323,1
5.189545,4.613135,1061.219686,66.550337,498.034027,62.523005,952.061292,90.107423,99.18592,0.44892,0.309899,0
3.153836,0.229449,1047.582882,111.328428,387.20676,107.671606,1601.070045,113.652787,91.793833,0.790853,0.237251,0
5.773118,4.287845,1158.59339,115.436505,440.115148,74.774233,3046.417255,95.838228,92.796929,0.911162,0.343179,0
3.319591,1.192548,1495.551204,111.042957,262.354015,100.179216,1519.424093,101.615346,94.133605,0.405362,0.147953,2
0.488767,4.251245,1943.232806,143.605087,326.718068,103.044303,4712.788351,105.907311,95.344231,0.522429,0.087785,0
2.792786,0.739023,1758.952209,74.061484,485.153539,115.535109,1051.257776,94.345846,85.865779,0.583682,0.023926,0
0.163153,2.922084,254.367134,34.758905,345.956446,90.527965,1849.045092,117.800125,97.332137,0.719058,0.029076,0
9.785712,4.446134,690.257104,139.013322,339.524489,110.893866,4972.100883,104.064184,82.072909,0.859695,0.184796,0
9.660897,2.394021,526.52959,49.259894,277.597055,62.719081,1026.990556,96.953507,83.40532,0.289351,0.020661,0
4.012037,3.745505,370.098368,113.678201,437.92995,85.232567,2299.206769,112.054283,101.345852,0.951075,0.143125,0
7.310871,4.033125,1098.555256,134.784533,523.815442,86.371136,1637.533264,116.826403,101.943034,0.807024,0.261569,1
3.52348,3.695646,1115.463516,67.216968,387.778011,92.296709,4068.016034,117.380127,87.989625,0.225581,0.374635,0
6.743822,4.630382,469.944759,129.649829,246.215703,88.880428,1590.321474,102.934018,85.540886,0.402256,0.298578,1
8.073757,2.261829,1429.556556,69.846975,535.346973,118.077691,891.001877,100.783838,81.619782,0.326227,0.271942,0
9.472887,0.906971,1471.170312,125.310951,228.558842,64.712374,4672.362139,117.877723,92.566584,0.24312,0.128645,0
4.062102,0.286665,61.54039,38.379584,388.690949,75.901,1655.271643,91.585145,95.27135,0.68026,0.01772,0
7.85465,1.269976,803.600253,108.62916,304.430934,118.117727,3734.5629,112.516203,106.983777,0.159214,0.073585,0
2.732692,0.758828,1782.47847,111.25657,574.527263,86.718153,1523.781854,95.325265,80.073799,0.638894,0.491094,0
9.90429,2.811846,1050.230844,88.9711,495.017279,94.269447,975.049994,103.965039,92.175837,0.844941,0.464607,0
0.355119,0.965479,708.303047,112.450904,426.563593,64.861533,4031.819695,118.610768,92.578452,0.425705,0.162458,0
6.074935,0.242722,522.27878,140.78204,467.102176,77.043053,372.351738,107.434444,106.596618,0.540706,0.167281,0
6.629109,0.22815,501.841949,118.062579,413.090905,62.379102,1726.666999,105.703223,85.881193,0.229728,0.446749,0
6.911651,4.166269,217.540707,145.355523,259.040378,68.250291,3922.400171,91.854023,81.985623,0.748369,0.048484,1
1.291837,2.977677,1638.10831,83.833478,483.639472,97.998889,2609.473856,98.320216,91.448304,0.917871,0.093992,1
9.391445,1.822522,191.581663,93.394888,397.069581,105.817348,3478.911706,90.091533,98.369524,0.759486,0.06778,2
1.893714,4.476429,598.743636,61.648644,453.723709,112.205093,427.402845,116.250172,105.744333,0.210693,0.43675,0
6.265259,0.397473,110.437962,148.2722,218.080666,75.087863,3774.068956,109.34564,88.070677,0.410914,0.013233,2
2.304493,4.902594,1567.145408,36.616408,256.813917,79.97183,942.507987,93.54083,87.539344,0.255879,0.017083,1
3.141443,3.100644,97.781691,73.03445,435.74819,94.163903,4062.649777,100.904181,89.7793,0.630492,0.408783,1
5.50994,0.958148,630.436186,65.72366,383.771561,65.021152,2864.456129,114.34246,83.546996,0.750254,0.322084,2
4.230215,3.411392,1155.128793,76.381406,290.749468,108.403096,3721.892908,94.209096,109.316458,0.977782,0.285964,0
1.686233,3.828737,830.931493,140.126143,296.304368,88.997524,1142.880188,96.907959,96.218533,0.552625,0.462202,1
1.79227,2.175247,578.896713,74.164545,452.663325,117.930453,2037.584982,106.242196,88.166696,0.673549,0.246852,0
4.239633,4.315081,564.874363,140.037198,223.586811,67.038961,4030.139729,94.348399,90.852114,0.195917,0.238753,0
7.597101,0.796125,1599.624806,80.800663,373.703338,67.997423,4562.942022,101.48119,105.978684,0.239728,0.216178,1
8.98985,1.430246,1948.476628,132.572252,409.241402,80.914637,1210.203757,119.463832,100.211734,0.308525,0.329597,0
0.932864,0.512787,709.121319,92.610012,323.257041,72.405732,3987.628934,106.31554,96.596175,0.148897,0.168366,0
3.991729,1.093845,97.508117,67.362341,528.219931,101.795409,631.920374,111.045833,101.744221,0.467359,0.337514,0
1.092431,1.231708,92.40024,83.921976,222.707833,116.808627,2186.168441,109.898431,102.674693,0.956071,0.354797,0
0.264266,4.592284,1523.242562,80.925729,546.313114,65.394271,4699.726366,96.351481,85.826323,0.687626,0.113619,0
6.651015,0.436643,1113.692247,61.189687,489.305197,74.53418,4731.16878,115.383402,84.760386,0.49243,0.301526,1
6.064249,2.165705,1571.513462,64.756648,378.501752,74.273889,1553.74279,93.661505,109.000892,0.544492,0.366131,0
1.713889,2.685374,1401.04408,52.374471,569.786956,90.544384,1045.275692,117.647854,85.571773,0.231963,0.480996,0
2.414747,4.498531,1816.862572,70.320067,480.895319,87.121527,832.483215,96.482156,93.942857,0.187067,0.470063,0
0.334707,4.988596,1773.932096,104.928696,572.41814,103.611972,2456.288742,118.642329,109.483421,0.333127,0.110479,0
8.365977,3.779271,1580.888243,76.38698,389.035912,103.957873,551.176448,113.938904,92.516375,0.375846,0.292875,0
9.749437,4.855415,960.874537,115.478785,381.18924,94.365268,1848.579957,95.129497,95.445471,0.210563,0.239989,0
1.441049,3.946151,630.090287,148.43738,412.297053,95.461336,183.354471,94.812081,103.950905,0.722266,0.181131,0
2.391605,4.817853,1023.913039,75.25213,226.170682,110.538983,1371.050744,92.535883,90.211804,0.930859,0.177654,0
8.697254,3.55099,1014.101782,85.516706,563.397701,83.816186,4511.356819,97.420662,92.931015,0.256947,0.485761,0
9.271992,0.444829,1228.345587,49.693219,467.086821,60.740577,2290.194127,109.773203,89.9652,0.854316,0.027932,0
4.254311,2.039505,388.473184,77.065834,447.034271,72.781817,461.352684,105.609074,88.621903,0.368491,0.427743,1
0.601162,3.250657,1318.127363,117.219894,570.585415,62.121727,3269.500261,108.400524,94.154543,0.646208,0.232209,0
0.489979,1.786057,924.06983,56.088576,597.454871,83.609773,4782.604447,90.934218,102.376561,0.179829,0.287674,0
5.782104,1.40325,1248.005567,51.846486,265.357356,81.470138,2370.697362,92.399141,106.018643,0.31537,0.372233,0
3.989662,2.908126,494.417549,75.164985,499.598794,65.917796,3159.010516,110.759221,94.10346,0.242272,0.233616,1
0.383659,4.670834,880.10189,128.237938,431.97807,105.301535,4605.148233,115.43725,89.63011,0.24515,0.493788,0
5.874199,0.22316,436.198405,104.838863,384.398875,93.183644,2153.587177,100.782653,107.34778,0.940119,0.435138,1
0.211895,3.857694,1753.10421,144.909525,591.045041,73.542102,3356.475348,94.994472,90.077774,0.427459,0.114587,0
7.894982,3.6275,986.162869,138.544852,540.105204,105.547565,2259.450944,99.250666,103.250143,0.276476,0.338508,1
3.133685,4.821569,465.463203,48.136464,478.699994,100.075872,4814.441785,102.360899,102.458584,0.254164,0.242929,1
0.498554,4.657021,101.593218,35.106333,353.070467,71.495708,2568.627708,108.904078,81.493273,0.705637,0.186929,0
5.924687,3.823051,1357.962556,77.891368,466.416322,118.9733,4439.699184,102.284203,85.329183,0.746639,0.182319,0
4.037076,2.626023,444.996534,92.649537,412.677649,70.645564,2585.272642,116.911234,97.185406,0.981782,0.089749,0
9.740624,1.061124,1979.372741,91.868474,299.74738,106.302016,3375.091806,102.036372,106.02882,0.663471,0.23425,1
5.487567,2.748917,1076.726739,46.092872,380.152529,118.097189,1992.093287,95.441206,97.819793,0.512925,0.301874,0
2.824868,3.838492,592.174453,44.978092,284.884787,103.530131,4596.019827,97.450338,102.281302,0.301733,0.401182,1
7.123445,4.483563,1322.201319,35.623291,400.168117,99.946624,3270.01652,103.954988,102.032357,0.135401,0.1515,0
2.787771,3.959074,564.935448,132.103191,488.09523,114.199287,197.570416,113.47388,94.830991,0.892708,0.389167,1
9.052009,1.016571,1644.143102,143.729297,214.65849,76.147932,176.64175,116.082206,96.824071,0.809969,0.281349,2
3.809748,3.018447,630.307381,43.882202,506.151884,76.629345,3413.26984,95.558722,82.138447,0.81655,0.13644,0
5.543699,1.694259,1976.73051,55.574684,207.997597,98.469623,659.917425,90.104157,107.831971,0.389847,0.395634,1
0.600674,0.095568,1218.186675,40.783546,406.911081,112.928267,3609.205622,116.082264,100.230386,0.421832,0.305415,0
4.3186,1.041094,1691.934075,135.300261,429.390683,97.042449,1677.882221,96.845894,84.634908,0.805282,0.477893,1
8.340399,0.610442,164.17463,145.045048,504.497384,118.622925,2740.706423,114.649882,87.320167,0.718809,0.151324,1
8.075923,4.22146,709.632846,61.415589,504.411529,73.374139,954.557979,106.522437,80.139564,0.684646,0.486835,0
2.320754,1.329606,1480.224431,66.43006,366.982178,109.552776,1306.486812,102.123466,87.920232,0.599225,0.28222,0
2.338183,1.459255,1317.016854,73.520362,226.549004,115.635819,2240.896982,94.402713,89.498642,0.431527,0.232841,1
8.191323,4.801686,404.60138,90.295651,477.400061,85.620144,3360.840128,110.161113,100.494184,0.767134,0.438723,0
9.310944,1.926479,725.281802,111.895317,404.394403,117.718952,863.08502,114.544721,94.299723,0.424817,0.087363,1
1.044073,0.097449,541.617947,90.52687,333.223383,72.128857,1478.287365,103.832823,105.283357,0.761232,0.236376,1
4.555581,1.455038,1234.472936,144.12019,293.949513,117.170036,1114.115769,103.39066,82.603613,0.271383,0.071489,0
3.440797,0.640533,702.245094,41.987215,247.903285,114.168484,4327.104113,112.658373,101.210654,0.631412,0.310476,0
8.719816,0.558902,631.927399,125.832661,318.056999,63.968752,3275.231818,105.003558,106.246825,0.421589,0.030821,0
0.926897,0.433562,430.608401,70.137971,383.39585,91.279896,2395.629111,113.568378,92.639812,0.84572,0.49029,0
2.190147,2.986634,829.873699,75.305723,391.043667,91.730343,4740.020966,91.623493,88.662006,0.566825,0.013992,2
7.549437,0.987271,407.095129,115.059533,433.095573,63.418406,3705.548847,115.728919,93.367015,0.661613,0.466763,1
0.607809,1.838152,1925.887783,141.525253,344.987428,62.37187,4667.907957,97.862119,103.665274,0.174931,0.325658,0
4.9761,4.316988,325.913587,115.944093,567.959148,60.305807,3028.205505,95.075839,107.571241,0.545716,0.413155,2
4.47686,2.150474,1828.343336,123.103269,398.347845,91.470531,776.478865,90.968805,81.96764,0.802659,0.18548,0
3.410572,4.582672,868.376734,120.093509,369.490016,87.828936,3409.592822,115.022193,95.855563,0.873988,0.129562,2
4.006266,2.514793,768.174663,68.517433,219.267187,116.427612,1087.306687,91.803459,99.191305,0.749053,0.094845,0
5.346412,2.024241,478.013206,120.831652,439.606033,80.538379,1795.246099,118.632912,80.524283,0.476716,0.27029,0
1.697537,3.764425,1278.797542,124.142491,441.147574,99.493644,2597.127876,106.94526,85.437447,0.331729,0.14062,0
5.762759,0.412217,1377.34547,94.008038,433.315852,60.453805,871.093312,110.960496,81.876847,0.450236,0.441255,0
8.07378,0.492918,945.790505,94.410749,555.038767,99.812307,201.828776,111.759313,88.711077,0.605439,0.02467,1
7.625593,3.27727,130.299653,121.166496,505.160333,114.807601,1702.721105,98.780535,86.162149,0.105221,0.051432,1
1.623609,2.460357,1838.650098,128.043703,546.962248,81.286077,4139.147269,114.19375,94.604009,0.920807,0.115747,0
1.57757,3.962555,1961.051683,70.463453,223.769023,78.843426,175.36181,118.38722,99.660245,0.409346,0.050347,1
2.754926,4.585541,873.465962,126.187466,327.250573,97.561792,636.226273,101.095533,105.266526,0.817126,0.415724,0
3.67464,1.972416,1235.048399,127.705081,327.484777,79.713124,4053.588798,115.060482,89.129271,0.581028,0.011982,1
4.14371,3.00223,911.59128,58.095077,462.818023,84.145103,1598.673344,113.161194,81.512193,0.69597,0.329311,0
6.829002,2.528448,657.321709,116.034089,379.446019,76.386992,4697.246221,107.687876,80.115445,0.783548,0.233187,2
0.661136,4.908973,173.09121,52.384071,510.989041,80.693352,1963.196301,101.028479,105.33655,0.359119,0.388642,2
0.44326,4.163868,923.014106,41.165894,353.772227,100.764637,4003.849253,102.455559,106.344065,0.645475,0.211097,0
3.979915,4.563102,1640.401422,98.945161,288.643031,115.342511,1368.070222,99.228256,83.02978,0.776481,0.326075,1
7.001921,1.308983,53.722293,139.038264,316.380427,94.986929,402.973068,102.788114,80.305278,0.793834,0.323234,0
2.01501,3.874006,1172.573213,34.255083,272.98789,60.602007,4419.61698,119.688808,104.007965,0.474403,0.188282,1
6.450894,1.364092,1763.928775,129.180197,279.157077,75.833554,4643.752731,100.902443,99.221842,0.755664,0.065954,0
2.672299,1.083276,450.747871,90.776545,286.735566,117.134312,3569.688324,109.965293,96.684335,0.37171,0.222181,1
8.872252,4.724117,382.846612,133.307454,206.437885,114.619306,3873.332336,99.588193,95.996089,0.21184,0.438781,1
8.96733,0.145557,1549.107719,131.217232,486.435214,66.938834,134.925338,103.999432,103.212799,0.201629,0.400228,2
3.043143,4.828674,525.071134,135.034417,359.840937,114.505024,3793.735237,92.51322,88.799432,0.555132,0.192003,1
2.376938,0.788846,400.12885,122.264875,209.068533,117.871741,2413.762296,112.897027,91.67344,0.444934,0.434956,0
4.171909,4.106219,768.418716,131.159083,348.003018,79.474314,2318.673228,109.830733,82.335534,0.309204,0.224979,0
2.481263,1.415817,797.153984,51.123025,562.147251,102.060409,2746.34261,100.42455,96.983891,0.452061,0.10616,0
6.7566,1.785977,1750.720105,66.462378,404.497727,93.598945,1428.930059,105.74534,108.824346,0.470659,0.43336,1
8.27804,1.122951,1244.518074,59.09834,594.700805,80.22298,3511.813919,116.166655,88.515506,0.598216,0.251883,0
6.763612,2.948295,823.803684,119.091396,415.983773,69.200147,1548.385473,91.332981,107.877492,0.152129,0.222578,0
8.261069,1.773073,1078.088169,48.437174,585.1196,82.015213,2837.172526,117.906495,101.876222,0.917219,0.125109,1
4.030222,3.304096,1908.851162,51.867335,280.720292,115.667794,770.943421,104.123988,87.016386,0.434981,0.384657,1
1.647538,0.127454,244.16506,135.475766,315.973925,108.674903,3407.870612,115.789662,99.885631,0.653841,0.279609,1
7.405714,0.368656,431.276733,114.705863,479.988044,79.840472,1029.102546,115.844488,90.987019,0.37576,0.111595,0
3.668698,0.543323,1925.806839,135.045597,594.728647,92.860521,935.02853,91.761368,83.669061,0.785508,0.137064,1
6.745581,2.124019,1915.5032,46.722631,530.118964,84.357701,218.987496,113.447837,82.781651,0.512827,0.197407,2
2.779375,4.083241,370.787534,77.877649,421.482111,87.974271,696.750301,111.986022,80.516825,0.389616,0.271819,0
0.904173,4.446481,307.315458,63.97814,234.061046,105.672641,1239.594201,91.295806,103.934255,0.967427,0.404537,0
9.92656,1.261813,853.748566,31.16173,345.751644,92.580372,1189.315867,118.216136,106.545493,0.878686,0.11155,0
1.646395,2.89313,118.442219,64.142755,234.57028,70.862668,1705.590003,109.036447,94.476149,0.262296,0.371906,0
9.885368,3.853407,1316.708994,75.54999,324.512545,76.142138,366.640449,95.02602,95.597773,0.730576,0.458952,0
9.775071,1.479706,173.442123,41.066356,303.51684,94.067632,4682.470291,93.692916,100.747587,0.778887,0.203883,1
7.958799,2.074588,134.898662,97.978507,355.422119,101.569174,683.961809,106.85919,101.027251,0.131101,0.189256,0
6.628287,2.643672,980.670134,75.980719,534.910636,90.487226,3539.623007,91.765028,89.723833,0.964867,0.244078,0
5.82029,0.71763,1916.417539,35.575399,260.150669,97.212632,2721.858532,94.932291,84.775456,0.309675,0.41038,0
8.674405,0.178612,865.055953,114.477464,322.42558,107.362617,2808.665144,118.453566,92.912516,0.917537,0.055346,0
2.965451,0.806389,725.832694,117.51358,304.446898,92.723515,617.032445,112.342226,100.910406,0.688663,0.199759,0
4.730044,3.152925,1995.954297,130.136573,318.456659,118.631487,1291.753217,108.404673,104.126246,0.560898,0.024367,0
6.231961,0.41441,1073.298542,88.264872,344.24939,74.134119,3921.418343,96.264589,82.67487,0.807254,0.263743,0
4.170786,0.988997,762.977986,146.239056,297.7247,115.181295,2372.063646,96.555474,97.649434,0.707525,0.472621,0
4.332116,1.722377,784.00441,139.687697,577.032509,74.859588,2339.632305,103.37488,81.622917,0.766223,0.088524,1
3.369818,0.435457,406.019802,96.162195,368.040686,91.898675,2774.9678,112.621628,104.743393,0.872115,0.135147,1
